side,ts_event,ts_recv,price,size,action,order_id,symbol
b,2024-11-12T06:50:49.016222388Z,2024-11-11 23:50:48.670995,220.97,11.31,add,O2YP2G-KYY5Y-MV6SC7,SOL/USD
b,2024-11-12T06:50:49.020852999Z,2024-11-11 23:50:48.674812,0.3997276,43555.17084024,add,OIRUTQ-4FIJY-YXJBHU,DOGE/USD
b,2024-11-12T06:50:49.020924710Z,2024-11-11 23:50:48.675022,0.4003027,14686.91791762,add,O7PFCJ-BI6GD-F5KJMC,DOGE/USD
b,2024-11-12T06:50:49.020974261Z,2024-11-11 23:50:48.675128,0.3997276,59179.39910051,add,OI35CQ-PBUXO-YRCKVY,DOGE/USD
b,2024-11-12T06:50:49.020988938Z,2024-11-11 23:50:48.675269,0.3997275,23532.34345867,add,OPBSTE-7KTYT-HMMXZ4,DOGE/USD
b,2024-11-12T06:50:49.021004126Z,2024-11-11 23:50:48.675370,0.3997275,28004.87248361,add,OWTNJR-EEDGW-PU723Y,DOGE/USD
b,2024-11-12T06:50:49.021125492Z,2024-11-11 23:50:48.675638,0.3998563,53144.64140857,add,O7XA2Z-N2OF3-45N2ZD,DOGE/USD
a,2024-11-12T06:50:49.024258310Z,2024-11-11 23:50:48.678780,0.4006821,2193.75,delete,OHXSXY-TZXI3-CYSGLM,DOGE/USD
a,2024-11-12T06:50:48.961115992Z,2024-11-11 23:50:48.678780,0.4010145,52074.32203981,add,OIHZPF-K2GWI-AHHURV,DOGE/USD
a,2024-11-12T06:50:49.024330827Z,2024-11-11 23:50:48.678919,0.4007,4163.29036242,delete,O456OK-YRX75-KIYHW2,DOGE/USD
a,2024-11-12T06:50:48.335734050Z,2024-11-11 23:50:48.678919,0.4010243,55902.63966771,add,OUEBP6-QBH4D-C2CYQX,DOGE/USD
a,2024-11-12T06:50:49.024729938Z,2024-11-11 23:50:48.679155,89817.6,0.278678,add,O4R72Y-GD66I-PVMRRI,BTC/USD
b,2024-11-12T06:50:49.025315397Z,2024-11-11 23:50:48.679635,3389.48,0.15904182,add,O4MO3I-J5TD6-AGZFNK,ETH/USD
a,2024-11-12T06:50:49.025552659Z,2024-11-11 23:50:48.680418,0.4010145,52074.32203981,delete,OIHZPF-K2GWI-AHHURV,DOGE/USD
a,2024-11-12T06:50:30.738614553Z,2024-11-11 23:50:48.680418,0.4011042,6170.95344236,add,O5E5MS-NP2LV-DGT6XP,DOGE/USD
b,2024-11-12T06:50:49.027095310Z,2024-11-11 23:50:48.681257,0.4002601,35051.8,add,OEEFMF-EJ37F-2CHI5E,DOGE/USD
a,2024-11-12T06:50:49.028402799Z,2024-11-11 23:50:48.682127,0.4011041,52074.32203981,add,OMNEWS-ZHPQ6-A5M5KO,DOGE/USD
a,2024-11-12T06:50:49.028504769Z,2024-11-11 23:50:48.682359,0.4010243,55902.63966771,delete,OUEBP6-QBH4D-C2CYQX,DOGE/USD
a,2024-11-12T06:50:30.738614553Z,2024-11-11 23:50:48.682359,0.4011042,6170.95344236,add,O5E5MS-NP2LV-DGT6XP,DOGE/USD
a,2024-11-12T06:50:49.033519956Z,2024-11-11 23:50:48.686779,3392.1,73.7006698,delete,OHTPSR-VYDYV-TTKGDQ,ETH/USD
a,2024-11-12T06:50:14.030585826Z,2024-11-11 23:50:48.686779,3393.66,0.926,add,O4B2PS-ACXZD-ZBNWK3,ETH/USD
a,2024-11-12T06:50:49.033553043Z,2024-11-11 23:50:48.687230,3392.18,73.6990741,delete,OYELIC-XNP6Z-IJIH7O,ETH/USD
a,2024-11-12T06:50:47.052086918Z,2024-11-11 23:50:48.687230,3393.93,2.7,add,OGDXJI-YD2GZ-36UFYH,ETH/USD
b,2024-11-12T06:50:49.041649044Z,2024-11-11 23:50:48.693827,0.4003027,14686.91791762,delete,O7PFCJ-BI6GD-F5KJMC,DOGE/USD
b,2024-11-12T06:50:48.448705746Z,2024-11-11 23:50:48.693827,0.3997167,4000.0,add,OIODUS-APPQO-CGQBTP,DOGE/USD
b,2024-11-12T06:50:48.556127642Z,2024-11-11 23:50:48.693827,0.3997167,18412.73997547,add,OU4BO4-W4ZI2-UQSPUC,DOGE/USD
b,2024-11-12T06:50:49.041675931Z,2024-11-11 23:50:48.694070,0.3997276,43555.17084024,delete,OIRUTQ-4FIJY-YXJBHU,DOGE/USD
b,2024-11-12T06:50:49.041685460Z,2024-11-11 23:50:48.694627,0.3997275,23532.34345867,delete,OPBSTE-7KTYT-HMMXZ4,DOGE/USD
b,2024-11-12T06:50:49.041756785Z,2024-11-11 23:50:48.694806,0.3997275,28004.87248361,delete,OWTNJR-EEDGW-PU723Y,DOGE/USD
b,2024-11-12T06:50:48.004475489Z,2024-11-11 23:50:48.694806,0.3997166,3751.14269907,add,ODZL5S-E3SVJ-BUNXT6,DOGE/USD
b,2024-11-12T06:50:48.306285950Z,2024-11-11 23:50:48.694806,0.3997166,10954.70230596,add,OQCU5Z-IW2YM-53NLTT,DOGE/USD
b,2024-11-12T06:50:49.041915493Z,2024-11-11 23:50:48.694936,0.3997276,59179.39910051,delete,OI35CQ-PBUXO-YRCKVY,DOGE/USD
b,2024-11-12T06:50:48.898152122Z,2024-11-11 23:50:48.694936,0.3995829,5631.01938712,add,OQYRZF-BEYLV-X3MWSR,DOGE/USD
a,2024-11-12T06:50:49.042401315Z,2024-11-11 23:50:48.695027,3392.45,73.69315578,add,OZA5QO-MA5TR-ZEP4QJ,ETH/USD
b,2024-11-12T06:50:49.042581525Z,2024-11-11 23:50:48.695109,3391.08,45.41315706,add,OHRJVP-ZJHW2-JOJW4I,ETH/USD
b,2024-11-12T06:50:49.042758342Z,2024-11-11 23:50:48.695201,3390.55,45.42025541,add,OUSDDV-W6IVI-OGFQYR,ETH/USD
a,2024-11-12T06:50:49.044248677Z,2024-11-11 23:50:48.697292,89803.5,0.234904,add,OABJL6-2I4TI-76UYHN,BTC/USD
b,2024-11-12T06:50:49.045563735Z,2024-11-11 23:50:48.698826,3390.98,2.7,delete,OSCD4U-VMJMD-YU7WLO,ETH/USD
b,2024-11-12T06:50:49.045742350Z,2024-11-11 23:50:48.698915,3391.24,2.7,add,OWB7UA-T2X2Z-OWX3FD,ETH/USD
a,2024-11-12T06:50:49.045949198Z,2024-11-11 23:50:48.699701,3392.78,73.68596115,delete,OF5KKS-LFAYG-TH5WLM,ETH/USD
a,2024-11-12T06:50:47.052086918Z,2024-11-11 23:50:48.699701,3393.93,2.7,add,OGDXJI-YD2GZ-36UFYH,ETH/USD
a,2024-11-12T06:50:49.048362322Z,2024-11-11 23:50:48.700883,0.4006725,28439.02781066,add,OQC45V-IBCYA-XHGBZQ,DOGE/USD
b,2024-11-12T06:50:49.048386513Z,2024-11-11 23:50:48.700992,0.4002735,13360.84983651,add,O2I4CY-TUX2R-AEX6XX,DOGE/USD
a,2024-11-12T06:50:49.048399383Z,2024-11-11 23:50:48.701081,0.4006959,23050.7896787,add,OBFQPB-SR5LU-HKHSSQ,DOGE/USD
a,2024-11-12T06:50:49.048440399Z,2024-11-11 23:50:48.701162,0.4004395,10732.84752255,add,OUYAFU-ZKMOX-UOCY3T,DOGE/USD
a,2024-11-12T06:50:49.048511413Z,2024-11-11 23:50:48.701344,0.4007259,67900.3350324,add,O4HIK6-7T4LB-DRO7WX,DOGE/USD
a,2024-11-12T06:50:49.048578911Z,2024-11-11 23:50:48.701428,0.4006725,74450.58068027,add,OKKGFT-RE2TV-WJUMOV,DOGE/USD
b,2024-11-12T06:50:49.048597265Z,2024-11-11 23:50:48.701509,0.400238,11956.56690909,add,O2KD2H-POPJV-YLT2FL,DOGE/USD
a,2024-11-12T06:50:49.049211327Z,2024-11-11 23:50:48.702035,3393.35,0.72912968,add,OEZXBH-2N36W-324YDU,ETH/USD
a,2024-11-12T06:50:49.054350413Z,2024-11-11 23:50:48.706565,0.4006725,28439.02781066,delete,OQC45V-IBCYA-XHGBZQ,DOGE/USD
b,2024-11-12T06:50:49.054424412Z,2024-11-11 23:50:48.707052,0.4002735,13360.84983651,delete,O2I4CY-TUX2R-AEX6XX,DOGE/USD
b,2024-11-12T06:50:48.004475489Z,2024-11-11 23:50:48.707052,0.3997166,3751.14269907,add,ODZL5S-E3SVJ-BUNXT6,DOGE/USD
b,2024-11-12T06:50:48.306285950Z,2024-11-11 23:50:48.707052,0.3997166,10954.70230596,add,OQCU5Z-IW2YM-53NLTT,DOGE/USD
a,2024-11-12T06:50:49.055718153Z,2024-11-11 23:50:48.707755,0.4006959,23050.7896787,delete,OBFQPB-SR5LU-HKHSSQ,DOGE/USD
a,2024-11-12T06:50:46.995443595Z,2024-11-11 23:50:48.707755,0.4009576,77249.52840597,add,OD5DHL-NVD7S-2WGF3H,DOGE/USD
a,2024-11-12T06:50:48.851263200Z,2024-11-11 23:50:48.709109,3392.46,0.0087801,delete,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:47.052086918Z,2024-11-11 23:50:48.709109,3393.93,2.7,add,OGDXJI-YD2GZ-36UFYH,ETH/USD
a,2024-11-12T06:50:49.057199013Z,2024-11-11 23:50:48.709195,3392.09,0.0087801,add,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:49.058560901Z,2024-11-11 23:50:48.710377,221.13,34.03580331,delete,O5TXXS-EOPDH-NDPFRP,SOL/USD
a,2024-11-12T06:03:26.373216624Z,2024-11-11 23:50:48.710377,221.14,0.6296258,add,O2ZKKK-LEA3Y-DY24OE,SOL/USD
a,2024-11-12T06:50:49.059600934Z,2024-11-11 23:50:48.711325,0.4004753,13054.05791121,add,O7F4TH-DLJHA-NZPZRE,DOGE/USD
a,2024-11-12T06:50:49.059633174Z,2024-11-11 23:50:48.711492,0.4005107,11471.50248648,add,OFMN46-264XI-NWPGYX,DOGE/USD
a,2024-11-12T06:50:49.060534430Z,2024-11-11 23:50:48.712310,221.05,45.23949941,delete,ORBMFF-JT4WM-WRHDFK,SOL/USD
b,2024-11-12T06:50:49.061362271Z,2024-11-11 23:50:48.712574,3391.08,45.41315706,delete,OHRJVP-ZJHW2-JOJW4I,ETH/USD
b,2024-11-12T06:50:47.013046530Z,2024-11-11 23:50:48.712574,3389.76,2.7,add,OWXSV4-ZZQZ2-4BRZUT,ETH/USD
b,2024-11-12T06:50:49.062740803Z,2024-11-11 23:50:48.713970,3391.0,0.10429323,add,OM3NKJ-NUK6I-S5NA3Z,ETH/USD
b,2024-11-12T06:50:48.567019541Z,2024-11-11 23:50:48.715400,0.3997168,228.98076957,delete,OIECY6-FJ6KA-IZY7H2,DOGE/USD
b,2024-11-12T06:50:48.898152122Z,2024-11-11 23:50:48.715400,0.3995829,5631.01938712,add,OQYRZF-BEYLV-X3MWSR,DOGE/USD
b,2024-11-12T06:50:49.064028169Z,2024-11-11 23:50:48.715491,0.3998564,228.90082659,add,OIECY6-FJ6KA-IZY7H2,DOGE/USD
a,2024-11-12T06:50:49.064218889Z,2024-11-11 23:50:48.715939,3392.13,73.7002124,add,OIT63K-RTUQB-EDOHEC,ETH/USD
a,2024-11-12T06:50:49.057199013Z,2024-11-11 23:50:48.719922,3392.09,0.0087801,delete,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:14.030585826Z,2024-11-11 23:50:48.719922,3393.66,0.926,add,O4B2PS-ACXZD-ZBNWK3,ETH/USD
a,2024-11-12T06:50:49.069366426Z,2024-11-11 23:50:48.720016,3392.44,0.0087801,add,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:49.073358991Z,2024-11-11 23:50:48.723510,89817.5,0.01147803,add,OMOLGE-N7VR4-6S2FFO,BTC/USD
b,2024-11-12T06:50:49.076217983Z,2024-11-11 23:50:48.725617,0.3997287,5631.01938712,add,ONN2KJ-VTX3F-WY54MK,DOGE/USD
a,2024-11-12T06:50:49.076256865Z,2024-11-11 23:50:48.726320,0.4007298,5631.01938712,delete,OUZG7F-77XHP-3PQLLA,DOGE/USD
a,2024-11-12T06:50:49.076217979Z,2024-11-11 23:50:48.726320,0.4008941,5631.01938712,add,OKGDSL-6BI7H-NEI2IN,DOGE/USD
a,2024-11-12T06:50:49.078621048Z,2024-11-11 23:50:48.727644,221.12,18.10644044,add,OHHUSH-6RBKE-TVXDC4,SOL/USD
b,2024-11-12T06:50:49.086558683Z,2024-11-11 23:50:48.734364,0.3998565,4000.0,add,OBR67Q-GUFW4-CC6COS,DOGE/USD
b,2024-11-12T06:50:49.104348982Z,2024-11-11 23:50:48.743315,3390.56,4.24812982,delete,OBAEIE-ZUBVB-C4PMI3,ETH/USD
a,2024-11-12T06:50:49.111539073Z,2024-11-11 23:50:48.747568,3392.13,73.7002124,delete,OIT63K-RTUQB-EDOHEC,ETH/USD
a,2024-11-12T06:50:14.030585826Z,2024-11-11 23:50:48.747568,3393.66,0.926,add,O4B2PS-ACXZD-ZBNWK3,ETH/USD
a,2024-11-12T06:50:49.114626878Z,2024-11-11 23:50:48.750178,89803.5,0.234904,delete,OABJL6-2I4TI-76UYHN,BTC/USD
a,2024-11-12T06:50:49.024729938Z,2024-11-11 23:50:48.750178,89817.6,0.278678,add,O4R72Y-GD66I-PVMRRI,BTC/USD
a,2024-11-12T06:50:49.114979131Z,2024-11-11 23:50:48.750317,3392.44,1.0,add,OSBCCR-U5WPJ-ZJHYWA,ETH/USD
a,2024-11-12T06:50:49.115410645Z,2024-11-11 23:50:48.750518,3392.29,73.69667372,add,OPHLQI-G7NKD-6QRHK2,ETH/USD
b,2024-11-12T06:50:49.115569240Z,2024-11-11 23:50:48.750619,3391.25,45.41098415,add,OCDBU2-7MM3Y-ZJKW7P,ETH/USD
a,2024-11-12T06:50:49.115629892Z,2024-11-11 23:50:48.750702,3392.33,73.69571813,add,OAWZOE-ZJ3XD-Q6SRZE,ETH/USD
b,2024-11-12T06:50:49.117999307Z,2024-11-11 23:50:48.752192,3390.99,2.7,delete,OCY4O3-MTATL-LOG2NX,ETH/USD
b,2024-11-12T06:50:49.118110199Z,2024-11-11 23:50:48.752300,3391.41,2.7,add,OXT2BE-7TVZX-VNCLNV,ETH/USD
b,2024-11-12T06:50:49.119203490Z,2024-11-11 23:50:48.753582,3391.25,45.41098415,delete,OCDBU2-7MM3Y-ZJKW7P,ETH/USD
b,2024-11-12T06:50:48.181067252Z,2024-11-11 23:50:48.753582,3390.23,3.4,add,OSSNZZ-Y5OED-4GH3CB,ETH/USD
a,2024-11-12T06:50:49.119217662Z,2024-11-11 23:50:48.754055,3392.29,73.69667372,delete,OPHLQI-G7NKD-6QRHK2,ETH/USD
a,2024-11-12T06:50:49.012244889Z,2024-11-11 23:50:48.754055,3393.63,73.66757947,add,OAWZRH-TZHDH-654GMZ,ETH/USD
b,2024-11-12T06:50:49.119815161Z,2024-11-11 23:50:48.755750,3391.36,2.7,add,OINKE7-MAKK4-JCX7FM,ETH/USD
a,2024-11-12T06:50:49.120336322Z,2024-11-11 23:50:48.755992,221.05,7.909,delete,O2D2TA-R4ZWE-TR36HF,SOL/USD
b,2024-11-12T06:50:49.121650385Z,2024-11-11 23:50:48.756560,3391.24,2.7,delete,OWB7UA-T2X2Z-OWX3FD,ETH/USD
b,2024-11-12T06:50:48.181067252Z,2024-11-11 23:50:48.756560,3390.23,3.4,add,OSSNZZ-Y5OED-4GH3CB,ETH/USD
b,2024-11-12T06:50:49.122622616Z,2024-11-11 23:50:48.757147,3391.13,45.41255057,add,OMXACV-XQJVY-46MHAA,ETH/USD
b,2024-11-12T06:50:49.134312742Z,2024-11-11 23:50:48.764557,3390.56,4.24812982,delete,OUVHXF-PPMDL-KQIW7C,ETH/USD
b,2024-11-12T06:50:48.181067252Z,2024-11-11 23:50:48.764557,3390.23,3.4,add,OSSNZZ-Y5OED-4GH3CB,ETH/USD
a,2024-11-12T06:50:49.134591484Z,2024-11-11 23:50:48.764920,3392.33,73.69571813,delete,OAWZOE-ZJ3XD-Q6SRZE,ETH/USD
a,2024-11-12T06:50:47.052086918Z,2024-11-11 23:50:48.764920,3393.93,2.7,add,OGDXJI-YD2GZ-36UFYH,ETH/USD
a,2024-11-12T06:50:49.135676955Z,2024-11-11 23:50:48.766103,3393.29,4.24812982,delete,ORBRLE-TF2RC-HW5O23,ETH/USD
a,2024-11-12T06:50:48.968332427Z,2024-11-11 23:50:48.766103,3394.03,1.32379775,add,OCPIEH-B3YIY-NUOMNY,ETH/USD
a,2024-11-12T06:50:49.137270432Z,2024-11-11 23:50:48.767287,3393.12,2.7,delete,OXBRYQ-BVXHM-7QDJC6,ETH/USD
a,2024-11-12T06:50:48.154564233Z,2024-11-11 23:50:48.767287,3394.2,73.65514642,add,OJHVC4-3MPK2-TX3NLE,ETH/USD
a,2024-11-12T06:50:49.139115145Z,2024-11-11 23:50:48.770701,221.04,45.2422546,add,OIQF6P-AHHSN-BO237I,SOL/USD
a,2024-11-12T06:50:49.139138784Z,2024-11-11 23:50:48.770793,3392.44,1.0,delete,OSBCCR-U5WPJ-ZJHYWA,ETH/USD
a,2024-11-12T06:50:49.139415366Z,2024-11-11 23:50:48.770897,221.05,45.23954567,add,OQ4AF2-X43TH-KR7B72,SOL/USD
b,2024-11-12T06:50:49.139522391Z,2024-11-11 23:50:48.771290,3391.13,45.41255057,delete,OMXACV-XQJVY-46MHAA,ETH/USD
b,2024-11-12T06:50:48.652682920Z,2024-11-11 23:50:48.771290,3390.02,0.72912968,add,O7M3RF-QYFZJ-6BWNAO,ETH/USD
a,2024-11-12T06:50:49.139573752Z,2024-11-11 23:50:48.771572,89785.2,0.00556897,delete,OY4RHU-CDWMT-DF3G4R,BTC/USD
a,2024-11-12T06:50:48.430280635Z,2024-11-11 23:50:48.771572,89819.0,1.57889606,add,ON6JKP-5KM4E-EFCVTL,BTC/USD
a,2024-11-12T06:50:49.005845992Z,2024-11-11 23:50:48.771572,89819.0,0.01949308,add,OLG4WW-DNZZB-R7555J,BTC/USD
a,2024-11-12T06:50:49.142355534Z,2024-11-11 23:50:48.778559,221.06,135.71270166,delete,OJNEWP-5DAVC-A2TYUE,SOL/USD
a,2024-11-12T06:50:49.142457775Z,2024-11-11 23:50:48.778999,3392.48,0.15116477,add,OV6TKC-XIG7W-DP27D5,ETH/USD
a,2024-11-12T06:50:49.142891641Z,2024-11-11 23:50:48.780160,3392.45,73.69315578,delete,OZA5QO-MA5TR-ZEP4QJ,ETH/USD
a,2024-11-12T06:50:48.154564233Z,2024-11-11 23:50:48.780160,3394.2,73.65514642,add,OJHVC4-3MPK2-TX3NLE,ETH/USD
a,2024-11-12T06:50:49.143004681Z,2024-11-11 23:50:48.780448,3393.63,73.66757947,delete,OAWZRH-TZHDH-654GMZ,ETH/USD
a,2024-11-12T06:50:23.115070602Z,2024-11-11 23:50:48.780448,3394.4,2.7,add,OEESEX-Z3NCA-54Y3YS,ETH/USD
a,2024-11-12T06:50:48.970952995Z,2024-11-11 23:50:48.780448,3394.4,2.946,add,O3A3PZ-AA3XZ-YBC7A3,ETH/USD
a,2024-11-12T06:50:49.145895100Z,2024-11-11 23:50:48.788608,3392.48,0.15116477,delete,OV6TKC-XIG7W-DP27D5,ETH/USD
a,2024-11-12T06:50:49.037002660Z,2024-11-11 23:50:48.788608,3394.74,2.7,add,OUAAFP-GJJY4-JWNG5S,ETH/USD
a,2024-11-12T06:50:49.148142957Z,2024-11-11 23:50:48.793821,3393.35,0.72912968,delete,OEZXBH-2N36W-324YDU,ETH/USD
a,2024-11-12T06:50:49.137312721Z,2024-11-11 23:50:48.793821,3394.8,11.96673967,add,ONNOJ3-FUHB3-GOI3M2,ETH/USD
a,2024-11-12T06:50:48.973944524Z,2024-11-11 23:50:48.795006,221.05,0.05310886,delete,OTIWSF-LGU7J-3TVJX3,SOL/USD
a,2024-11-12T06:50:49.148793101Z,2024-11-11 23:50:48.795120,221.09,0.05310886,add,OTIWSF-LGU7J-3TVJX3,SOL/USD
b,2024-11-12T06:50:49.149337233Z,2024-11-11 23:50:48.796288,220.87,43.25532322,delete,OZANKT-LIPOY-SQOXMM,SOL/USD
a,2024-11-12T06:50:49.149417224Z,2024-11-11 23:50:48.796511,0.4004395,10732.84752255,delete,OUYAFU-ZKMOX-UOCY3T,DOGE/USD
a,2024-11-12T06:50:38.754695746Z,2024-11-11 23:50:48.796511,0.4009227,2193.75,add,ONAOE6-JENF6-6L7IRT,DOGE/USD
b,2024-11-12T06:50:49.149485602Z,2024-11-11 23:50:48.796798,0.400238,11956.56690909,delete,O2KD2H-POPJV-YLT2FL,DOGE/USD
b,2024-11-12T06:50:48.448705746Z,2024-11-11 23:50:48.796798,0.3997167,4000.0,add,OIODUS-APPQO-CGQBTP,DOGE/USD
b,2024-11-12T06:50:48.556127642Z,2024-11-11 23:50:48.796798,0.3997167,18412.73997547,add,OU4BO4-W4ZI2-UQSPUC,DOGE/USD
a,2024-11-12T06:50:49.150744212Z,2024-11-11 23:50:48.798765,221.04,45.2422546,delete,OIQF6P-AHHSN-BO237I,SOL/USD
a,2024-11-12T06:50:47.401244071Z,2024-11-11 23:50:48.798765,221.12,3.91267939,add,OODXCH-PI76B-RGZNEM,SOL/USD
a,2024-11-12T06:50:49.078621048Z,2024-11-11 23:50:48.798765,221.12,18.10644044,add,OHHUSH-6RBKE-TVXDC4,SOL/USD
a,2024-11-12T06:50:49.150846595Z,2024-11-11 23:50:48.799209,221.05,45.23954567,delete,OQ4AF2-X43TH-KR7B72,SOL/USD
a,2024-11-12T06:50:49.151671969Z,2024-11-11 23:50:48.800736,221.11,2.26876471,add,OVR7CM-6XEPN-XQFNGJ,SOL/USD
b,2024-11-12T06:50:49.152392099Z,2024-11-11 23:50:48.801695,3391.34,45.4097121,add,OTSLTV-HFZTC-Z7A6Q3,ETH/USD
a,2024-11-12T06:50:49.152824242Z,2024-11-11 23:50:48.803489,3394.52,1.32379775,add,O55OCG-5V4CS-76JWU2,ETH/USD
a,2024-11-12T06:50:49.152881373Z,2024-11-11 23:50:48.803694,3394.03,1.32379775,delete,OCPIEH-B3YIY-NUOMNY,ETH/USD
a,2024-11-12T06:50:49.137312721Z,2024-11-11 23:50:48.803694,3394.8,11.96673967,add,ONNOJ3-FUHB3-GOI3M2,ETH/USD
a,2024-11-12T06:50:49.154218929Z,2024-11-11 23:50:48.806194,221.1,226.14808595,delete,O4MGK3-QHIRB-WDCFT2,SOL/USD
a,2024-11-12T06:50:49.160174324Z,2024-11-11 23:50:48.814617,3394.4,2.946,delete,O3A3PZ-AA3XZ-YBC7A3,ETH/USD
b,2024-11-12T06:50:49.162467594Z,2024-11-11 23:50:48.817855,0.4002751,13360.79466323,add,ONUDLI-ZRCHG-3Q6463,DOGE/USD
b,2024-11-12T06:50:49.162615731Z,2024-11-11 23:50:48.818113,0.4003671,14684.55553106,add,OFYIEO-V7FME-YS36L2,DOGE/USD
a,2024-11-12T06:50:49.163578086Z,2024-11-11 23:50:48.819914,0.4004753,13054.05791121,delete,O7F4TH-DLJHA-NZPZRE,DOGE/USD
a,2024-11-12T06:50:46.995443595Z,2024-11-11 23:50:48.819914,0.4009576,77249.52840597,add,OD5DHL-NVD7S-2WGF3H,DOGE/USD
a,2024-11-12T06:50:49.069366426Z,2024-11-11 23:50:48.821830,3392.44,0.0087801,delete,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
a,2024-11-12T06:50:49.033281091Z,2024-11-11 23:50:48.821830,3394.81,4.425,add,O6R2XA-4WG56-L6R54K,ETH/USD
a,2024-11-12T06:50:49.164326623Z,2024-11-11 23:50:48.822008,3392.46,0.0087801,add,OQS3QQ-M7SGB-VFEJNZ,ETH/USD
b,2024-11-12T06:50:49.164555359Z,2024-11-11 23:50:48.823164,220.9,113.13887873,delete,OLXH5E-4R5RD-SJ6KPG,SOL/USD
b,2024-11-12T06:50:49.164568350Z,2024-11-11 23:50:48.823356,220.98,113.0927907,add,OCOBPZ-7AA4N-WWAYLU,SOL/USD
a,2024-11-12T06:50:49.165580677Z,2024-11-11 23:50:48.823613,3392.58,73.6904438,add,ODVOYO-X5GX6-ULJBNF,ETH/USD
b,2024-11-12T06:50:49.166011113Z,2024-11-11 23:50:48.824656,3391.53,45.40717788,add,OHTAXK-JIXD6-4M6MIF,ETH/USD
a,2024-11-12T06:50:49.148793101Z,2024-11-11 23:50:48.828232,221.09,0.05310886,delete,OTIWSF-LGU7J-3TVJX3,SOL/USD
a,2024-11-12T06:03:26.373216624Z,2024-11-11 23:50:48.828232,221.14,0.6296258,add,O2ZKKK-LEA3Y-DY24OE,SOL/USD
a,2024-11-12T06:50:49.168409703Z,2024-11-11 23:50:48.828322,221.1,0.05310886,add,OTIWSF-LGU7J-3TVJX3,SOL/USD
b,2024-11-12T06:50:48.963074794Z,2024-11-11 23:50:48.830927,0.3997179,12442.0,delete,OWABWV-5V5BS-CNATEX,DOGE/USD
b,2024-11-12T06:50:48.571264329Z,2024-11-11 23:50:48.830927,0.3997177,4000.0,add,OKEAE7-CJ37C-CWXZRK,DOGE/USD
b,2024-11-12T06:50:49.170361422Z,2024-11-11 23:50:48.831047,0.3998566,12442.0,add,OWABWV-5V5BS-CNATEX,DOGE/USD
b,2024-11-12T06:50:49.170694361Z,2024-11-11 23:50:48.831244,3391.37,3.4,add,O7JNUT-2OX6Z-CO65Y7,ETH/USD
b,2024-11-12T06:50:49.170837277Z,2024-11-11 23:50:48.831536,220.95,8.502365,add,OWT2E6-B63HQ-ZTIVXY,SOL/USD
b,2024-11-12T06:50:49.171161862Z,2024-11-11 23:50:48.832538,3391.69,2.7,add,OQHTMT-UC5CJ-KPHNQ4,ETH/USD
a,2024-11-12T06:50:49.171751315Z,2024-11-11 23:50:48.833308,0.4006998,18708.65110467,delete,OHJFJU-3BHIV-2WNWVF,DOGE/USD
a,2024-11-12T06:50:48.977459200Z,2024-11-11 23:50:48.833308,0.4010056,35051.8,add,OA2GJW-AGB2K-VUVH72,DOGE/USD
b,2024-11-12T06:50:49.173110743Z,2024-11-11 23:50:48.837596,3391.7,2.7,add,OJWH5W-O773P-FTJKAR,ETH/USD
a,2024-11-12T06:50:49.176270504Z,2024-11-11 23:50:48.844255,0.4005107,11471.50248648,delete,OFMN46-264XI-NWPGYX,DOGE/USD
a,2024-11-12T06:50:49.148046783Z,2024-11-11 23:50:48.844255,0.401226,52074.32203981,add,O2KKQZ-MTJXZ-CVUPAV,DOGE/USD
b,2024-11-12T06:50:49.178345558Z,2024-11-11 23:50:48.848069,3391.41,2.7,delete,OXT2BE-7TVZX-VNCLNV,ETH/USD
b,2024-11-12T06:50:48.466083142Z,2024-11-11 23:50:48.848069,3390.57,6.225,add,OESSF4-4QO6G-G3LGW6,ETH/USD
b,2024-11-12T06:50:49.178567235Z,2024-11-11 23:50:48.848553,3391.7,2.7,add,OXRPMN-NXQXF-3P5422,ETH/USD
b,2024-11-12T06:50:49.178692641Z,2024-11-11 23:50:48.849079,0.4003671,14684.55553106,delete,OFYIEO-V7FME-YS36L2,DOGE/USD
b,2024-11-12T06:50:48.571264329Z,2024-11-11 23:50:48.849079,0.3997177,4000.0,add,OKEAE7-CJ37C-CWXZRK,DOGE/USD
b,2024-11-12T06:50:49.178736386Z,2024-11-11 23:50:48.849199,3391.69,2.7,delete,OQHTMT-UC5CJ-KPHNQ4,ETH/USD
b,2024-11-12T06:50:49.042758342Z,2024-11-11 23:50:48.849199,3390.55,45.42025541,add,OUSDDV-W6IVI-OGFQYR,ETH/USD
b,2024-11-12T06:50:49.178763712Z,2024-11-11 23:50:48.849350,0.4002751,13360.79466323,delete,ONUDLI-ZRCHG-3Q6463,DOGE/USD
b,2024-11-12T06:50:48.448705746Z,2024-11-11 23:50:48.849350,0.3997167,4000.0,add,OIODUS-APPQO-CGQBTP,DOGE/USD
